genres,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,duration_mins
oratory,0.982,0.2681,0.31666666666666665,0.000808,0.24966666666666665,-14.901666666666666,0.32930000000000004,111.66533333333332,0.325,0.1,10,1,9.93
orchestra,0.8914969509892395,0.2890801488262565,0.18217941325479145,0.5243161962492168,0.2029901173811774,-19.89044758160548,0.0548107634897539,103.17972336215077,0.2114809014621808,0.1965694621100637,7,1,5.84
orchestral performance,0.8754541843076978,0.2967803590268471,0.20038865062294745,0.5155337035511847,0.2136839211322395,-20.00508528806392,0.06490747302843268,102.30710975935159,0.22786001657096325,0.22007106118518538,2,1,5.75
organic ambient,0.8640000000000001,0.59,0.392,0.8909999999999999,0.185,-15.72,0.0341,126.28299999999999,0.259,0.33,7,1,6.53
organic electronic,0.016026250000000002,0.815875,0.6813750000000001,0.81925,0.1787,-8.608625,0.0700375,125.011125,0.49200000000000005,0.03,6,1,7.66
organic house,0.047872762689393965,0.7372784090909092,0.7438503787878791,0.7938886363636363,0.14378958333333336,-9.191998106060607,0.05216893939393938,124.11650946969694,0.4153867424242425,0.06882575757575758,1,1,6.63
orgcore,0.01736754196078431,0.3802627450980393,0.9180382352941177,0.1502000492156863,0.22345901960784315,-6.549870588235294,0.08271882352941176,140.17514803921566,0.56815,0.3413725490196078,11,1,3.29
oriental classical,0.961,0.19899999999999998,0.384,0.00243,0.151,-10.759,0.035,80.37,0.327,0.0,2,0,3.03
orkney and shetland folk,0.8920000000000001,0.459,0.11575999999999999,0.000345842,0.18454,-21.318400000000004,0.13396,89.6392,0.32059999999999994,0.002,3,1,4.02
orlando indie,0.8,0.7767999999999999,0.6120000000000001,0.295106,0.10254,-8.3298,0.1245,97.2742,0.5065999999999999,0.654,4,0,2.89
orquesta tipica,0.9155095238095236,0.5672419047619048,0.3672657142857143,0.38860751415238104,0.3307764761904762,-11.14594,0.11738685714285715,137.69096476190478,0.7088590476190475,0.03571428571428572,5,1,2.77
orthodox chant,0.992,0.155,0.0237,0.9259999999999999,0.0905,-35.264,0.0419,135.276,0.0421,0.38,6,1,3.72
otacore,0.17862434570019714,0.5614299145299146,0.710256180144641,0.12316176717882972,0.20584724194608808,-6.7131754109138715,0.09259006574621964,123.51336337935572,0.5187535305719921,0.5455738001314925,1,0,3.68
oth indie,0.0788,0.6679999999999999,0.914,0.746,0.214,-5.242000000000001,0.0462,110.796,0.778,0.36,8,1,3.67
ottawa rap,0.4238918807588076,0.680379945799458,0.5013122493224932,0.0378074166287263,0.12904151761517615,-11.300998373983742,0.19577842818428184,107.66375934959349,0.3052848238482385,0.3364227642276423,7,0,3.51
oud,0.929,0.4898928571428571,0.2703928571428571,0.2802004515476191,0.3662952380952381,-15.991904761904767,0.068925,94.70323809523808,0.5998452380952379,0.17523809523809522,5,1,5.9
outer hip hop,0.3251384615384616,0.695076923076923,0.638846153846154,0.0002674635897435897,0.1751128205128205,-8.515884615384612,0.2027679487179487,115.78091025641028,0.5332717948717949,0.0016666666666666666,6,1,3.53
outlaw country,0.38563602449447903,0.5920923044617892,0.5041321776991239,0.02058084468230384,0.1943542701897828,-10.424153324035103,0.05649323739473831,113.71502646372416,0.5866333572725796,0.37744738038674286,7,1,3.67
outsider,0.4697660715107298,0.4939709416455794,0.4946175801592778,0.21598614998429136,0.19758611045384333,-12.007854222397489,0.08292274129941833,119.89500253705343,0.4703968683383175,0.23767692552061084,2,1,3.39
outsider house,0.6268939393939394,0.510576515151515,0.3655030303030303,0.5546755921212122,0.11833787878787876,-15.135265151515153,0.04128787878787879,115.44249999999998,0.3109583333333333,0.2641666666666667,8,1,4.79
oxford choir,0.971,0.13685,0.2568,0.29600000000000004,0.247,-19.0935,0.0379,86.23100000000001,0.1102,0.275,2,1,2.02
oxford indie,0.07137021672297297,0.5550498310810811,0.7933530405405407,0.3201344284121622,0.20702500000000004,-7.870488175675676,0.04225396959459458,123.3060616554054,0.4318554054054054,0.43181587837837837,11,1,4.01
p funk,0.2652295996050729,0.6875852887889996,0.6963793050235368,0.09243269493515632,0.20791470358561528,-9.791052210474481,0.10847921683567333,124.25395184158104,0.7489347530183956,0.33623737807243126,9,0,5.58
pagan black metal,0.0006701957843137256,0.2104307189542484,0.8503692810457516,0.6250434640522876,0.5026934640522875,-8.027803921568628,0.06873986928104578,102.71650000000004,0.25161928104575165,0.26676470588235285,11,1,6.35
pagode,0.5055645977011496,0.6154917482137312,0.5874962721342032,0.011379797987340791,0.19793621077974527,-9.877218759707985,0.07956367660764213,111.10665959925444,0.7313946470177075,0.463093934451693,7,1,3.44
pagode baiano,0.0489,0.642,0.8370000000000001,0.0,0.0898,-3.3560000000000003,0.3670000000000001,211.968,0.523,0.0,4,1,3.16
paisley underground,0.06437341666666667,0.4109916666666667,0.7582416666666666,0.20880649341666666,0.2952066666666667,-7.698883333333333,0.046195833333333325,147.60890833333337,0.6430250000000002,0.25666666666666665,7,1,3.39
pakistani folk,0.7160600961538462,0.5285673076923078,0.2884217307692308,0.4130070375,0.1271706730769231,-16.531360576923074,0.09482596153846154,119.0848125,0.5906913461538461,0.1720673076923077,8,1,4.25
pakistani hip hop,0.6333675,0.6617500000000001,0.4157500000000001,0.21700276666666665,0.21501666666666666,-8.948916666666667,0.20665833333333333,96.61866666666668,0.7845749999999999,0.16666666666666669,3,1,2.77
pakistani indie,0.9236,0.4593999999999999,0.16627999999999998,0.03296887999999998,0.3664,-12.655200000000002,0.12276,107.7192,0.5896,0.0,5,1,3.44
pakistani pop,0.6963863247863248,0.5978988247863248,0.4280611752136752,0.124009194017094,0.3160153846153846,-10.406609935897436,0.08259911324786326,114.78707040598292,0.7219174145299145,0.13085470085470086,7,1,4.06
palm desert scene,0.1930118700731808,0.414214491857349,0.7554937950937952,0.38846487854050704,0.19721426509997936,-7.81087631416203,0.05611162646876934,148.95956070913212,0.5754729746444033,0.42100907029478457,9,1,3.81
panamanian pop,0.2273589090909091,0.7482250000000001,0.6787143939393939,0.0997896885151515,0.1819571212121212,-7.928654545454545,0.14441628787878785,117.47128257575756,0.5588500000000001,0.3949469696969697,10,1,4.14
panpipe,0.87025,0.31525,0.2262500000000001,0.6242500000000001,0.1101,-14.556,0.043175,103.87075,0.070775,0.3925,9,1,4.1
papuri,0.591991606060606,0.3894659090909091,0.4538575757575758,0.015775529545454543,0.2432909090909091,-10.138128787878788,0.039960984848484836,115.57240151515153,0.3077469696969697,0.3582954545454546,7,1,4.65
parody,0.3668814099265514,0.5040018691999826,0.646555834103004,0.0019453670173065925,0.23901175616836,-9.835987674275412,0.06343235695122489,131.0900625852135,0.5548930157892422,0.33399843866825,7,1,3.36
partido alto,0.3426250000000001,0.5667500000000001,0.7308749999999999,0.0,0.3589791666666667,-7.45775,0.14352916666666665,98.24329166666664,0.8884583333333333,0.5029166666666666,2,1,3.28
partyschlager,0.05710059999999999,0.7725000000000001,0.8068,0.28213999999999995,0.15739999999999998,-6.3317999999999985,0.1234,127.9095,0.5045999999999999,0.028999999999999998,7,0,3.07
pei indie,0.9279999999999999,0.484,0.183,5.5e-05,0.0971,-9.942,0.0309,79.76,0.389,0.58,11,1,2.83
permanent wave,0.2066931123277949,0.5193986014521871,0.6739562388749419,0.0930893202711946,0.2042372549759373,-8.652070726956268,0.06524364332261785,123.60975571546592,0.5318714587778169,0.40236175375088395,9,1,4.06
perreo,0.10918133333333337,0.6846833333333334,0.7287833333333333,0.08021023783333334,0.2630066666666667,-7.360216666666667,0.1575966666666667,114.57748333333332,0.6782999999999999,0.3928333333333335,1,1,4.31
persian hip hop,0.000109,0.562,0.991,0.802,0.26,-3.9500000000000006,0.048500000000000015,127.98100000000001,0.138,0.0,11,0,8.81
persian pop,0.5038571428571429,0.6910952380952381,0.4742142857142856,3.415238095238096e-06,0.15236904761904765,-12.033190476190477,0.0837404761904762,121.16314285714287,0.678047619047619,0.3566666666666667,4,1,4.9
persian traditional,0.6529999999999999,0.5442222222222223,0.39566666666666667,5.928888888888889e-06,0.1835777777777778,-11.841111111111115,0.04834444444444445,107.656,0.4864444444444445,0.3088888888888889,4,0,4.63
perth indie,0.2926,0.6176666666666668,0.4843333333333334,0.1765668566666667,0.13884166666666667,-7.820499999999999,0.05592500000000001,125.00041666666668,0.3618333333333333,0.105,7,1,5.31
peruvian hip hop,0.259,0.7509999999999999,0.8909999999999999,0.0,0.168,-6.119,0.27399999999999997,110.52,0.7340000000000001,0.11,6,0,3.52
peruvian rock,0.444625,0.591875,0.7705625,0.003102525,0.14151875,-7.370562500000001,0.06257499999999999,131.6260625,0.772125,0.443125,9,1,4.38
pet calming,0.6683333333333333,0.5601666666666666,0.33399999999999996,0.4435166666666666,0.3964666666666666,-14.633166666666668,0.1417,100.51283333333332,0.4029500000000001,0.41333333333333333,6,0,4.48
philly indie,0.14068421875859438,0.4969562643239115,0.7848565062388592,0.1857442306092437,0.20762115291571176,-7.184075572956455,0.05177593582887699,129.0975866501146,0.5217690603514132,0.4279386936592819,10,1,3.68
philly rap,0.1364069859329337,0.7496772302862362,0.7013642988142927,0.04500045871882016,0.2732881375199543,-7.798916611461504,0.24587444801261,107.86809542908749,0.6156941540033936,0.4261017803279017,6,1,4.44
philly soul,0.3841996450867639,0.5961099925021668,0.578195571495736,0.04401125631856965,0.1958479344773393,-9.689545145107338,0.05715289789336156,116.22639307334694,0.6572403736431043,0.3254857641928988,7,1,4.51
phonk,0.16172827444444446,0.7770347222222221,0.6155077777777779,0.20561184194444448,0.1448537222222222,-8.181666111111113,0.1562028888888889,128.94813888888888,0.5698630555555556,0.5234416666666666,1,1,3.3
pianissimo,0.6805,0.605,0.4219999999999999,0.45452695,0.1828,-11.4975,0.0397,94.984,0.735,0.295,3,1,1.98
piano blues,0.7581705119487124,0.6082497928292531,0.3820604731168461,0.2871190276025783,0.1638730857767643,-13.669949132836418,0.0584346455364252,115.95501128580551,0.6629499257451443,0.24612982630632924,0,1,3.62
piano cover,0.7271400000000001,0.50662,0.30811200000000005,0.539804,0.129152,-17.05216,0.047764,134.76686,0.40922,0.21899999999999997,7,1,3.49
piano mpb,0.29135,0.4657045454545456,0.6227727272727274,0.11341841590909095,0.14128863636363634,-13.190545454545456,0.0733340909090909,125.37306818181816,0.7126363636363636,0.2931818181818182,6,0,3.57
piano rock,0.3680653894708832,0.5150032826262695,0.6004467224035225,0.04040639423556632,0.19296899933858408,-7.993492105088393,0.06079591394708238,125.69060929740598,0.4641283597013859,0.43912454784246824,0,1,3.78
pibroch,0.963,0.32299999999999995,0.0679,0.522,0.327,-23.649,0.0369,145.44299999999996,0.263,0.37,4,0,5.88
piedmont blues,0.8066885000963947,0.6057397900199215,0.3854371866525289,0.1218288072355729,0.2524045138165928,-12.414707836578627,0.057227397580489676,111.30719994055656,0.6413311143242723,0.17867322312190737,11,1,3.66
pinoy hip hop,0.4025833333333333,0.7180555555555556,0.5988055555555556,0.0025548905555555553,0.1783388888888889,-7.9076666666666675,0.07816944444444444,120.31019444444445,0.7970555555555556,0.33416666666666667,4,1,3.6
pinoy indie,0.13501,0.6012500000000001,0.6685,0.2274005475,0.12375,-7.80425,0.0357,142.09349999999995,0.4490000000000001,0.32,0,1,5.13
pinoy pop punk,0.009470000000000001,0.522,0.9940000000000001,0.00549,0.299,-3.112,0.29100000000000004,159.97299999999996,0.297,0.01,11,0,4.67
pinoy praise,0.308543,0.377375,0.54755,2.8375e-05,0.2966,-9.752,0.0372875,144.70875,0.28915,0.50375,7,1,4.06
pinoy r&b,0.8889999999999999,0.5853333333333334,0.3443333333333333,2.9343333333333338e-05,0.11433333333333333,-8.542,0.052366666666666666,120.94366666666667,0.7333333333333334,0.0,5,0,3.25
pinoy reggae,0.4312460317460317,0.6149142857142857,0.4070730158730159,0.006238124095238096,0.09880539682539682,-11.45875873015873,0.04011111111111112,139.12147936507938,0.5066476190476191,0.5551111111111111,6,1,4.58
pinoy rock,0.3183552798663325,0.4994548872180452,0.5430384294068503,0.0023957858395989976,0.14101862990810354,-10.253609857978274,0.06490584795321637,130.30235756056808,0.4228408521303258,0.43321637426900594,7,1,4.41
pinoy traditional,0.8408333333333334,0.5593333333333333,0.5954999999999999,0.629,0.3003333333333333,-12.948166666666665,0.045500000000000006,142.47500000000005,0.7265,0.18166666666666667,7,0,2.15
pinoy trap,0.5345,0.6691666666666667,0.5151666666666667,0.007664671666666666,0.08076666666666668,-7.268,0.04663333333333333,104.47633333333334,0.8476666666666667,0.29,5,1,3.66
pirate,0.5498536740740739,0.6310185185185184,0.6287407407407407,0.14074084796296293,0.2722703703703704,-8.475814814814813,0.09465925925925926,112.54887037037035,0.6207518518518519,0.4277777777777778,6,1,4.03
pittsburgh indie,0.15837222222222225,0.5735555555555556,0.6543333333333333,0.09522111111111108,0.27655555555555555,-9.489666666666666,0.16526666666666667,115.45900000000002,0.4977777777777777,0.38888888888888884,7,0,3.59
pittsburgh rap,0.23004992463725765,0.6327693056772812,0.5859083308988218,0.3511794804528192,0.18010662381926187,-8.840131405200117,0.1288935904177622,137.7670911724608,0.4498855243938065,0.35155555555555557,2,0,4.08
pittsburgh rock,0.060121,0.7163999999999999,0.7436,0.332198916,0.15241833333333335,-8.412033333333332,0.1283166666666667,111.22145,0.7119000000000002,0.2738333333333333,7,1,4.67
pixie,0.06898238395214226,0.533611693519513,0.798452642320086,0.119728435166786,0.17879630612244896,-4.9288028416278795,0.06920019727891158,129.75696292636349,0.5122767669172933,0.495983625730994,6,1,3.67
plunderphonics,6.57e-05,0.622,0.988,0.0578,0.654,-2.735,0.195,132.54399999999998,0.23800000000000002,0.33,9,0,7.41
poetry,0.9058089865689868,0.6406588156288155,0.12215192551892555,0.05691849301269841,0.1833060634920635,-21.5027027960928,0.7306643687423688,95.3503532112332,0.3455992844932845,0.05816031746031745,11,1,2.83
pokemon,0.18666666666666668,0.6916666666666668,0.8959999999999999,0.0,0.39066666666666666,-6.006666666666668,0.1294666666666667,123.29200000000002,0.594,0.4966666666666666,2,1,3.41
polca paraguaya,0.9311666666666666,0.4676666666666667,0.21415000000000006,0.4608353333333334,0.1321,-19.428833333333333,0.09263333333333333,112.07099999999998,0.3296,0.3716666666666667,11,0,4.82
polish blues,0.2082,0.6525,0.639,0.45738,0.2315,-8.129000000000001,0.05755,120.18700000000001,0.8009999999999999,0.235,6,0,3.98
polish classical,0.977489509108859,0.3149503670465764,0.14110023201411948,0.6929287894163749,0.20375897723533468,-21.290399447784857,0.04769959807352898,92.14269275030662,0.2840406102485865,0.03981498399593168,10,1,4.29
polish classical piano,0.9826861890087316,0.36928335901386733,0.10914768998459164,0.866732523294196,0.14705492090395478,-22.26440197226503,0.04182053312788904,93.51592996918338,0.2038605968156137,0.0953523369286081,11,1,5.5
polish contemporary classical,0.7378,0.16286,0.20646,0.5530000000000002,0.1122,-18.6159,0.04603,110.7965,0.03497,0.41,2,0,9.69
polish jazz,0.6920000000000001,0.456,0.618,0.0445,0.5920000000000001,-11.213,0.045,99.37200000000001,0.308,0.32,3,0,3.92
polish pop,0.6,0.6559999999999999,0.201,0.0,0.111,-15.37,0.0289,98.251,0.456,0.55,0,1,2.46
polish rock,0.2082,0.6525,0.639,0.45738,0.2315,-8.129000000000001,0.05755,120.18700000000001,0.8009999999999999,0.235,6,0,3.98
polish techno,0.005444,0.7989999999999999,0.7955,0.8540000000000001,0.3840000000000001,-8.928999999999998,0.0781,124.561,0.342,0.0,10,1,6.11
political hip hop,0.15690928103771715,0.6856789837486114,0.6918248929670153,0.016075820848649554,0.221324928577494,-7.5724856873248205,0.23796941899197765,103.21379144280041,0.5580769701916345,0.45699675859523753,1,1,4.3
polka,0.5749732142857142,0.5964860119047619,0.40364434523809534,0.19265761125,0.24608125,-13.771925595238097,0.05760952380952381,114.100875,0.6435163690476191,0.14023809523809525,7,1,2.72
polynesian hip hop,0.0806,0.6705,0.8540000000000001,0.0,0.2425,-8.624,0.256,133.09699999999998,0.528,0.415,11,0,4.39
polynesian pop,0.3318280158730158,0.732546746031746,0.5744387301587303,0.017637774085714288,0.20127151587301587,-9.17240325396826,0.08115243650793649,114.92766611111107,0.7969257142857141,0.41285317460317456,7,1,3.9
polyphony,0.9765357142857144,0.16702321428571432,0.07835714285714285,0.3102068285714286,0.15116785714285713,-26.10017857142857,0.04430446428571429,86.79987500000001,0.07199732142857143,0.40080357142857137,2,1,2.93
pony,0.2361455555555556,0.6676111111111109,0.5582777777777778,0.01880773333333333,0.13259444444444446,-6.6468333333333325,0.04116666666666666,109.48383333333337,0.5786666666666668,0.576388888888889,3,0,3.62
pop,0.2621249851373584,0.6322459797217309,0.6268352900526923,0.05074146952300546,0.17617270328786908,-6.962477605529706,0.08302916311033971,119.64200797087338,0.4759684529214748,0.5588807991755975,7,1,3.68
pop ambient,0.4453333333333333,0.4923333333333333,0.38299999999999995,0.7939999999999999,0.08313333333333334,-15.356666666666667,0.039933333333333335,126.14333333333332,0.39033333333333337,0.016666666666666666,2,1,5.47
pop argentino,0.1145415,0.5880000000000001,0.72125,0.0013557975,0.17921874999999998,-6.3031875,0.03191875,105.9536875,0.6476875,0.633125,7,1,3.7
pop chileno,0.3885,0.4750000000000001,0.4613333333333333,6.7e-06,0.17679999999999998,-9.708333333333334,0.04013333333333334,130.316,0.2635,0.48,2,1,3.89
pop dance,0.13490558594917473,0.6521064060582388,0.7377428413116301,0.10781560590246546,0.18439083886988292,-6.0926865845988525,0.07960367948230393,123.48514091587877,0.5045681018257999,0.47170243058603745,7,1,3.74
pop edm,0.092210297996225,0.6021304544166151,0.7888149769377445,0.14749522910886276,0.19382869533987845,-5.518423484526387,0.0736499480132962,127.3925150835524,0.4141037927746855,0.3233886569779426,9,1,3.73
pop electronico,0.0629,0.58,0.929,0.000223,0.23,-4.849,0.0388,94.995,0.884,0.65,4,0,2.6
pop emo,0.06344969451145224,0.5212639083820663,0.8016412329434698,0.03770238613825536,0.20076004629629635,-4.537066647173488,0.0751368148148148,134.3103372807017,0.5265836159844056,0.5275078460038987,5,1,3.63
pop flamenco,0.48575,0.6285,0.57025,0.0005458850000000001,0.30425,-12.618249999999998,0.053925,125.53325,0.8360000000000001,0.5875,2,1,3.69
pop folk,0.2668908355555556,0.4526296296296297,0.721674074074074,0.5147420888888888,0.1697148148148148,-11.855148148148148,0.04022222222222222,131.22348148148149,0.1769259259259259,0.2588888888888889,1,1,2.48
pop house,0.05563618636363636,0.6983747159090911,0.8246722537878787,0.35021191111742417,0.1845843939393939,-5.5456953598484855,0.1151013162878788,129.72857073863634,0.5281181818181819,0.18270454545454548,10,0,4.09
pop nacional,0.11857041666666665,0.6457083333333333,0.8108333333333333,0.14563338208333335,0.13169583333333335,-6.276624999999999,0.12857500000000002,144.80991666666668,0.5411916666666667,0.29583333333333334,4,1,3.36
pop nacional antigas,0.2363,0.5315,0.5579999999999999,0.001842275,0.0967,-8.602,0.0297,98.1935,0.593,0.47,2,1,3.75
pop peruano,0.29000000000000004,0.6795,0.7182499999999999,0.0008449999999999999,0.118825,-7.64625,0.0482,112.03275,0.72,0.4375,5,1,4.27
pop punk,0.08491261468377362,0.5104557908401972,0.7948553825681811,0.042621927660518345,0.19745630844450954,-5.349253698969079,0.07754705538380956,132.23163693677427,0.5263735949143532,0.48293673349894745,2,1,3.59
pop quebecois,0.325,0.659,0.34600000000000003,0.0,0.0787,-11.038,0.0263,111.238,0.174,0.51,10,1,3.73
pop r&b,0.2639791079697178,0.6542419108217268,0.5747034747641327,0.014676769101403359,0.1726982264189332,-7.464176315386907,0.1348689354044154,118.47288353190558,0.4867896502356505,0.5378010059847643,11,1,3.92
pop rap,0.1552380788385722,0.7084291193404366,0.6742751936308155,0.03206930574767262,0.2025351302435145,-6.487870942014331,0.15918224223869162,119.14450915849186,0.5462507959645578,0.5249968538153954,1,1,3.95
pop reggaeton,0.4524748323471402,0.6532546351084813,0.6939537475345166,0.007495264765285997,0.13468362919132149,-8.812450986193292,0.07741427021696252,116.78578155818542,0.790632741617357,0.37483234714003943,9,1,3.75
pop rock,0.21648515735415574,0.553393828929838,0.6697160173025319,0.04152618434831146,0.16786453640729931,-7.449354567455847,0.053278759900528584,122.93152884904846,0.5088030102840453,0.49635137366234466,7,1,3.97
pop rock brasileiro,0.0409,0.568,0.7,7.11e-06,0.0838,-5.42,0.0258,131.885,0.5710000000000001,0.61,6,1,4.42
pop romantico,0.4984960026645578,0.5117132591852595,0.5102834940614942,0.01892935119973845,0.2292412153346653,-9.598517509254636,0.03905988838800088,113.401931963037,0.5534138646353648,0.40216095099345106,7,1,3.5
pop soul,0.3260006244058421,0.599668343271973,0.5728285325382422,0.002850810521908219,0.20709387174833635,-6.7576173666925925,0.12050754861291155,110.47502603059372,0.4589913447411632,0.6138618961196092,8,1,3.85
pop urbaine,0.147,0.573,0.7290000000000001,0.000188,0.24100000000000002,-7.546,0.5429999999999999,171.74599999999995,0.688,0.0,1,1,4.72
pop venezolano,0.18938847142857146,0.6397142857142858,0.6995714285714286,0.10185714285714284,0.13755714285714285,-5.167428571428572,0.08835714285714284,126.59514285714285,0.4735714285714286,0.37821428571428567,4,1,4.87
pop violin,0.3403936719926537,0.4130844077134985,0.6513797061524333,0.3213701067033976,0.341754435261708,-8.545236639118459,0.0632455463728191,122.17673590449957,0.4070924701561065,0.2266859504132231,5,1,3.19
popgaze,0.2419302857142857,0.6272857142857143,0.7220952380952382,0.3099282857142857,0.14068571428571428,-8.417952380952384,0.040776190476190466,137.7477142857143,0.6652857142857143,0.44047619047619035,6,1,4.45
popping,0.2699302592932519,0.7579547972552899,0.6504094481052609,0.22415129332847775,0.12534848316707925,-9.14202356346445,0.0799775951060434,108.77129768958466,0.7166664140457244,0.3824569601170586,11,1,4.65
pops orchestra,0.8259307692307692,0.3472733333333334,0.21251,0.4689732767948718,0.1490291025641025,-17.884282051282046,0.05755897435897436,118.44262243589742,0.4150229487179485,0.21778205128205128,10,1,3.99
popwave,0.25158666666666674,0.698,0.529,0.1850041866666667,0.10373333333333334,-9.722000000000001,0.03036666666666667,114.66033333333333,0.258,0.5833333333333335,9,1,5.81
pornogrind,0.496,0.45899999999999996,0.409,0.00339,0.10300000000000001,-13.189,0.0362,81.513,0.282,0.33,5,1,4.88
porro,0.3323611111111112,0.6611111111111111,0.6036666666666667,0.002275425,0.23590833333333336,-6.911972222222222,0.08527222222222224,130.9404444444444,0.7931944444444442,0.335,11,1,3.58
portland hip hop,0.2936501513647643,0.645571505376344,0.6410959470636889,0.21466220693134824,0.17191170388751034,-9.333832630272953,0.1944163192721257,118.83050612076096,0.3806886683209264,0.3086993382961125,11,0,5.54
portland indie,0.3926908503636364,0.5164939393939394,0.5631727272727273,0.17771495369696969,0.13075636363636364,-10.618339393939396,0.042129393939393946,96.14110606060606,0.4873969696969696,0.492121212121212,9,1,3.84
portland punk,0.2125624155050505,0.5523585858585859,0.5556338383838383,0.16411180512626258,0.17002449494949493,-7.5073181818181824,0.0381300505050505,111.4960505050505,0.4133611111111111,0.42987373737373746,7,1,3.58
portuguese early music,0.978,0.21899999999999997,0.222,0.000149,0.0837,-16.941,0.039,72.999,0.0632,0.0,9,1,3.66
portuguese indie rock,0.212,0.622,0.342,3.06e-05,0.11,-8.216000000000001,0.0312,146.875,0.7340000000000001,0.0,10,1,2.75
portuguese jazz,0.7120000000000001,0.557,0.257,0.6679999999999999,0.228,-13.017000000000001,0.0562,105.10799999999999,0.228,0.36,7,0,3.12
post-black metal,2.07e-05,0.354,0.98,0.867,0.332,-6.127999999999999,0.14,135.765,0.106,0.03,2,1,6.07
post-disco,0.18972776777604525,0.7010549716793759,0.6203227197072831,0.08191857843144731,0.14657874835402893,-10.54490380603286,0.06540072309348162,115.42643164502613,0.7291112036645222,0.3551200205644803,7,1,5.49
post-disco soul,0.13283716049382713,0.7306728395061727,0.7077716049382715,0.10288091728395064,0.12559691358024688,-10.214456790123457,0.06299135802469134,117.5054938271605,0.8001234567901233,0.2771604938271605,7,1,5.8
post-doom metal,1.6463333333333332e-05,0.397,0.7996666666666666,0.8136666666666666,0.38266666666666665,-10.878333333333332,0.07863333333333332,128.86999999999998,0.199,0.2466666666666667,2,1,5.45
post-grunge,0.06601125569799657,0.4822187884400918,0.7948728626234314,0.046373878735758094,0.16773986452201858,-5.726275060428969,0.059659269400361176,126.85761406031513,0.4332691175992164,0.4828308216537732,11,1,3.89
post-hardcore,0.05630992993633016,0.4079263543270073,0.8130939577070011,0.1813221488254247,0.22857508202631766,-7.163695230230314,0.07537277973226507,125.90942879048369,0.4261888819303107,0.38940590729174845,9,1,3.74
post-metal,0.047754060999999993,0.4490000000000001,0.6508965,0.7958,0.3133475,-11.902824999999998,0.060562499999999984,127.37202499999998,0.2635225,0.1185,0,1,6.54
post-minimalism,0.7385981818181819,0.5499763636363636,0.31588636363636363,0.7238109090909091,0.10925454545454548,-19.58429090909091,0.05768545454545455,115.09791818181816,0.2743963636363636,0.3948181818181817,10,1,4.38
post-post-hardcore,0.0312005,0.4335000000000001,0.90275,0.0010905525,0.17522500000000002,-3.2084999999999995,0.06025,142.72275000000005,0.3516625,0.0,9,1,4.33
post-punk,0.14677663430109114,0.5000785866946165,0.6902004614661075,0.27534274748910936,0.19644182458622494,-9.908732293485949,0.06840865799544121,125.94915168164684,0.5396246819806941,0.317490752981972,9,1,3.96
post-punk argentina,0.2580355906451613,0.5885648556876061,0.5838541595925296,0.0511716265976231,0.18308740577249574,-11.301739049235994,0.053259415959252966,118.27138516129033,0.5361612054329372,0.533027843803056,7,1,4.01
post-rock,0.3796779100445151,0.4297465755942173,0.4716955501102669,0.6776539104312669,0.19658449991832067,-13.177662984971006,0.04739697337253943,113.9892579698603,0.2521997114677775,0.35923648207138775,4,1,5.74
post-romantic era,0.9358476730398836,0.31514702240857684,0.1766416568375158,0.521016514854442,0.19826635759161426,-19.66791568648272,0.060534572444542425,99.27515634886818,0.21665684264385185,0.09475954375312,5,1,4.58
post-screamo,0.022183230060553637,0.4837099769319493,0.8751735870818915,0.09047707115916953,0.2355511534025375,-4.807072231833911,0.08178918396770471,134.21690219146484,0.44182265859284897,0.41247202998846605,7,1,4.01
post-teen pop,0.1756483252955884,0.6246082520635898,0.6879220210657001,0.03389201010809762,0.18251111790911567,-6.007409979903989,0.08094622496269413,120.41540694920398,0.5377676790096547,0.5555902203001045,7,1,3.58
power blues-rock,0.745,0.613,0.28,0.154,0.0796,-17.901,0.040999999999999995,123.53299999999999,0.612,0.4,0,1,4.8
power metal,0.061097120570682624,0.3746629742242532,0.8512112294124335,0.14175618126124193,0.28472696463089303,-6.360551038488373,0.07385431023240903,128.04545546415542,0.3205088604186562,0.3555768020058345,7,0,4.96
power pop,0.11462831226374695,0.5042256601908957,0.7461242299842626,0.07239203776473804,0.1886326792319515,-8.414605075605138,0.053988315797514376,131.75724340470987,0.6257177725364842,0.3463724161977448,4,1,3.53
power thrash,0.0015876083333333335,0.3214166666666667,0.8898333333333334,0.03028215,0.1756583333333333,-9.348416666666663,0.07131666666666668,121.64216666666664,0.16833333333333333,0.4275,11,1,5.3
power-pop punk,0.013324233333333334,0.4070785714285714,0.9251119047619046,0.09594040595238093,0.202375,-5.282100000000002,0.07630642857142858,145.5678119047619,0.5990119047619047,0.39752380952380956,4,1,2.99
powerviolence,1.011e-05,0.17840000000000006,0.9670000000000001,0.8720000000000001,0.3216,-6.6476,0.15578,147.884,0.20872,0.002,11,0,1.09
praise,0.3926293371803505,0.4690876888543555,0.5806800846067514,0.03901414552430285,0.2595554512647845,-9.650512903392904,0.08447325183458515,123.06619305533974,0.4841393853060521,0.2793289475956143,0,1,5.06
